"","esttrend","estseasonal","residseries","Yearfrac"
"1",53.7874098241972,-22.4495941394043,6.26214137504565,1900
"2",53.7715726415123,-19.7994443692906,-4.07216487503513,1900.0833
"3",53.7557167922399,-12.1336664852354,6.07790041565489,1900.1667
"4",53.7398808729472,-1.4727297981467,0.432805984952161,1900.25
"5",53.7240466999418,7.80180824296988,5.07410845251057,1900.3333
"6",53.7081963332966,16.5053287998277,8.88642559219996,1900.4167
"7",53.6923690617189,26.0263872944837,-0.118799296585763,1900.5
"8",53.6765473480256,25.0100525551016,-2.68663651363022,1900.5833
"9",53.6607138545743,14.4175524368793,-1.77831555851579,1900.6667
"10",53.644908347749,2.28872571191695,-0.733677000074501,1900.75
"11",53.6291137648937,-13.0172078290495,0,1900.8333
"12",53.6133131934319,-22.4495941394043,0,1900.9167
"13",53.5975465696588,-22.4495941394043,1.75200462936489,1901
"14",53.5817969928238,-19.7994443692906,-4.18238926526214,1901.0833
"15",53.5660476902165,-12.1336664852354,1.66756956408401,1901.1667
"16",53.5503385731833,-1.4727297981467,-1.5776517154252,1901.25
"17",53.5346529131498,7.80180824296988,4.7635021752974,1901.3333
"18",53.518974105699,16.5053287998277,-6.9243521070084,1901.4167
"19",53.5033419285292,26.0263872944837,4.97022783660674,1901.5
"20",53.4877397275662,25.0100525551016,2.80217101403534,1901.5833
"21",53.472150965794,14.4175524368793,-10.2897525668606,1901.6667
"22",53.4566151254534,2.28872571191695,4.55461622225623,1901.75
"23",53.4411155455483,-13.0172078290495,7.976055537938,1901.8333
"24",53.4256356842307,-22.4495941394043,2.02390933576318,1901.9167
"25",53.4102145989708,-22.4495941394043,-2.76066339989595,1902
"26",53.3948355714737,-19.7994443692906,3.60457200291874,1902.0833
"27",53.3794820133063,-12.1336664852354,-2.6458645958594,1902.1667
"28",53.3641924641004,-1.4727297981467,-1.29150560625423,1902.25
"29",53.3489501291126,7.80180824296988,1.94920477733687,1902.3333
"30",53.3337383619146,16.5053287998277,-1.63911617192969,1902.4167
"31",53.3185951281257,26.0263872944837,-4.44502536294256,1902.5
"32",53.3035035667591,25.0100525551016,-1.51359303368426,1902.5833
"33",53.2884469900978,14.4175524368793,-1.40604837433803,1902.6667
"34",53.2734627680298,2.28872571191695,2.13776857972321,1902.75
"35",53.2585340090009,-13.0172078290495,0.158636842372665,1902.8333
"36",53.243644024647,-22.4495941394043,2.7059012347018,1902.9167
"37",53.228829596621,-22.4495941394043,5.12072160247438,1903
"38",53.2140738583633,-19.7994443692906,-5.31466653658937,1903.0833
"39",53.1993601796409,-12.1336664852354,-2.66574250337631,1903.1667
"40",53.1847247831189,-1.4727297981467,-3.21203792524541,1903.25
"41",53.1701508958702,7.80180824296988,-1.8719962596149,1903.3333
"42",53.1556220157877,16.5053287998277,1.83900044983979,1903.4167
"43",53.1411738486438,26.0263872944837,-7.06760408335998,1903.5
"44",53.1267897894208,25.0100525551016,-0.936879541789622,1903.5833
"45",53.1124535379486,14.4175524368793,-4.13005463186044,1903.6667
"46",53.0982003286021,2.28872571191695,5.41303101921838,1903.75
"47",53.0840137967971,-13.0172078290495,-3.36684324459569,1903.8333
"48",53.069877914714,-22.4495941394043,3.47966764822246,1903.9167
"49",53.0558274851546,-22.4495941394043,1.19372371394115,1904
"50",53.0418464480659,-19.7994443692906,0.257560561562535,1904.0833
"51",53.0279191086001,-12.1336664852354,-5.39430111593528,1904.1667
"52",53.0140798643486,-1.4727297981467,2.15860699350885,1904.25
"53",53.0003130100625,7.80180824296988,-1.60215869898025,1904.3333
"54",52.9866032297101,16.5053287998277,-0.791980434472435,1904.4167
"55",52.9729845227434,26.0263872944837,-2.49941475747457,1904.5
"56",52.9594415715314,25.0100525551016,0.730468337138532,1904.5833
"57",52.9459594667413,14.4175524368793,2.53643978317868,1904.6667
"58",52.9325717941317,2.28872571191695,3.77865955367358,1904.75
"59",52.9192636374234,-13.0172078290495,11.3979065606299,1904.8333
"60",52.9060205027703,-22.4495941394043,4.44352541966451,1904.9167
"61",52.8928755234626,-22.4495941394043,-2.34332432442625,1905
"62",52.8798141797106,-19.7994443692906,-5.78040754110775,1905.0833
"63",52.8668223837987,-12.1336664852354,4.66679598568653,1905.1667
"64",52.853932756635,-1.4727297981467,0.218754101068313,1905.25
"65",52.8411311539173,7.80180824296988,-5.54297723247385,1905.3333
"66",52.8284038694187,16.5053287998277,-4.83378067847029,1905.4167
"67",52.8157829351001,26.0263872944837,0,1905.5
"68",52.8032545495987,25.0100525551016,1.28665494939465,1905.5833
"69",52.7908053550993,14.4175524368793,4.09159431083518,1905.6667
"70",52.7784667106528,2.28872571191695,-5.76723536307533,1905.75
"71",52.7662251200021,-13.0172078290495,2.35094464755186,1905.8333
"72",52.7540675308808,-22.4495941394043,1.49547882885668,1905.9167
"73",52.7420245366835,-22.4495941394043,5.10752666228656,1906
"74",52.7300829031641,-19.7994443692906,2.76932328379567,1906.0833
"75",52.718229842653,-12.1336664852354,-9.98461101451104,1906.1667
"76",52.7064950979005,-1.4727297981467,3.06619175985328,1906.25
"77",52.6948656608954,7.80180824296988,-2.29671221182016,1906.3333
"78",52.6833289742225,16.5053287998277,-4.58870530386179,1906.4167
"79",52.6719138570017,26.0263872944837,1.50165590826177,1906.5
"80",52.6606075016859,25.0100525551016,0,1906.5833
"81",52.6493975690471,14.4175524368793,2.23300259562286,1906.6667
"82",52.6383119556934,2.28872571191695,2.17291939225614,1906.75
"83",52.6273381101296,-13.0172078290495,-2.31016885238898,1906.8333
"84",52.6164639481613,-22.4495941394043,6.83308292763112,1906.9167
"85",52.6057163647806,-22.4495941394043,-10.2561651654537,1907
"86",52.5950830020897,-19.7994443692906,6.10432265919214,1907.0833
"87",52.584551983616,-12.1336664852354,1.04906737555477,1907.1667
"88",52.5741491808089,-1.4727297981467,-1.30146232283579,1907.25
"89",52.5638624521591,7.80180824296988,-4.26570954228756,1907.3333
"90",52.5536801553256,16.5053287998277,-6.05905594163376,1907.4167
"91",52.5436271512484,26.0263872944837,-4.77005738596829,1907.5
"92",52.5336915542997,25.0100525551016,-5.44378309736366,1907.5833
"93",52.523861999037,14.4175524368793,-1.94146128123349,1907.6667
"94",52.5141623698978,2.28872571191695,6.2970689778821,1907.75
"95",52.504581090764,-13.0172078290495,5.21258760827951,1907.8333
"96",52.4951071292877,-22.4495941394043,6.05444030698368,1907.9167
"97",52.4857634434328,-22.4495941394043,3.7637877555752,1908
"98",52.4765388302769,-19.7994443692906,1.82286626608092,1908.0833
"99",52.4674226558082,-12.1336664852354,-0.833802730599793,1908.1667
"100",52.458437010934,-1.4727297981467,4.61424984680719,1908.25
"101",52.4495711344828,7.80180824296988,-4.95141879409617,1908.3333
"102",52.4408148597133,16.5053287998277,-5.04619007557948,1908.4167
"103",52.4321894716133,26.0263872944837,2.24138029348035,1908.5
"104",52.4236847184455,25.0100525551016,-3.13377683491566,1908.5833
"105",52.415290967572,14.4175524368793,2.5671103245778,1908.6667
"106",52.407028752977,2.28872571191695,-4.89579740531864,1908.75
"107",52.3988883934457,-13.0172078290495,4.81827972818951,1908.8333
"108",52.390860849516,-22.4495941394043,0.458687165630149,1908.9167
"109",52.3829659454593,-22.4495941394043,-2.83341474642008,1909
"110",52.3751946199262,-19.7994443692906,2.32420989394692,1909.0833
"111",52.3675384729787,-12.1336664852354,0.166082036853993,1909.1667
"112",52.3600166406749,-1.4727297981467,-7.58732978291145,1909.25
"113",52.3526207150691,7.80180824296988,-3.65446896419128,1909.3333
"114",52.345342965568,16.5053287998277,1.24928241098759,1909.4167
"115",52.3382018374237,26.0263872944837,-1.06463207225546,1909.5
"116",52.3311895912224,25.0100525551016,1.75871769341477,1909.5833
"117",52.3242991767529,14.4175524368793,-1.04189728173623,1909.6667
"118",52.3175483197241,2.28872571191695,1.59368302804693,1909.75
"119",52.3109299450844,-13.0172078290495,4.40623756535179,1909.8333
"120",52.3044376747252,-22.4495941394043,-8.15488904348459,1909.9167
"121",52.2980884603489,-22.4495941394043,-2.34853726123702,1910
"122",52.2918758686857,-19.7994443692906,-7.29247198118287,1910.0833
"123",52.2857941673735,-12.1336664852354,13.1478269747331,1910.1667
"124",52.2798594567565,-1.4727297981467,9.99282740115438,1910.25
"125",52.2740659069175,7.80180824296988,2.12408519976873,1910.3333
"126",52.26840838968,16.5053287998277,5.12621763786778,1910.4167
"127",52.2629020587736,26.0263872944837,3.21066770650322,1910.5
"128",52.2575416373383,25.0100525551016,-1.86763501707054,1910.5833
"129",52.2523225488355,14.4175524368793,-4.66991998218261,1910.6667
"130",52.2472588938795,2.28872571191695,4.36397245394624,1910.75
"131",52.242345891504,-13.0172078290495,2.17482093290749,1910.8333
"132",52.2375794584258,-22.4495941394043,4.11196986631505,1910.9167
"133",52.232972532105,-22.4495941394043,2.01657866698856,1911
"134",52.2285207689854,-19.7994443692906,-4.72911758986308,1911.0833
"135",52.224220520389,-12.1336664852354,8.60940133730006,1911.1667
"136",52.2200834550992,-1.4727297981467,-1.24739659729681,1911.25
"137",52.2161056127091,7.80180824296988,-1.0179552362802,1911.3333
"138",52.2122837257102,16.5053287998277,2.58234303890686,1911.4167
"139",52.2086281008366,26.0263872944837,-2.23505833561848,1911.5
"140",52.2051351158333,25.0100525551016,-4.91522924616203,1911.5833
"141",52.2018018409877,14.4175524368793,-4.71939851753911,1911.6667
"142",52.1986371463227,2.28872571191695,-4.88740579857058,1911.75
"143",52.1956377160336,-13.0172078290495,-3.67847166025184,1911.8333
"144",52.1928009286891,-22.4495941394043,0.156749169876822,1911.9167
"145",52.1901341665149,-22.4495941394043,2.45941703253395,1912
"146",52.187634404446,-19.7994443692906,3.7117679913337,1912.0833
"147",52.1852993160484,-12.1336664852354,-11.851676670896,1912.1667
"148",52.1831347710233,-1.4727297981467,-0.410447913221667,1912.25
"149",52.1811380364224,7.80180824296988,-0.782988454315117,1912.3333
"150",52.179307084498,16.5053287998277,2.81532047716347,1912.4167
"151",52.1776462745425,26.0263872944837,-6.1040765093407,1912.5
"152",52.1761531835967,25.0100525551016,-5.88624811507226,1912.5833
"153",52.1748261023457,14.4175524368793,-8.89242197646092,1912.6667
"154",52.1736679067984,2.28872571191695,-6.46243655904719,1912.75
"155",52.1726765161576,-13.0172078290495,6.2444887359159,1912.8333
"156",52.1718505728499,-22.4495941394043,3.1777003293181,1912.9167
"157",52.1711915178317,-22.4495941394043,1.17835968122953,1913
"158",52.1706976553613,-19.7994443692906,-8.77129606176486,1913.0833
"159",52.1703680226619,-12.1336664852354,-5.73674457665214,1913.1667
"160",52.1702026893884,-1.4727297981467,3.00248416844831,1913.25
"161",52.1702003938572,7.80180824296988,-0.0720516087733003,1913.3333
"162",52.1703606161304,16.5053287998277,0.82426774009933,1913.4167
"163",52.1706821271428,26.0263872944837,-5.59711236198677,1913.5
"164",52.1711641491765,25.0100525551016,1.81874013044201,1913.5833
"165",52.1718066529215,14.4175524368793,1.01059825846976,1913.6667
"166",52.1726071848598,2.28872571191695,-6.961375837123,1913.75
"167",52.1735654967619,-13.0172078290495,5.64359897701792,1913.8333
"168",52.1746820922497,-22.4495941394043,0.974869584415138,1913.9167
"169",52.175953362414,-22.4495941394043,7.77359783670927,1914
"170",52.1773796247811,-19.7994443692906,-0.377978797411011,1914.0833
"171",52.1789619480097,-12.1336664852354,4.65466226012059,1914.1667
"172",52.1806956256837,-1.4727297981467,-0.108008767803014,1914.25
"173",52.1825815640948,7.80180824296988,4.01556646762107,1914.3333
"174",52.1846214151043,16.5053287998277,-1.38999230971785,1914.4167
"175",52.1868094170141,26.0263872944837,1.88676034820963,1914.5
"176",52.1891470719049,25.0100525551016,0.300756467402877,1914.5833
"177",52.1916366166469,14.4175524368793,0.290769030891781,1914.6667
"178",52.1942712582802,2.28872571191695,-0.283039910517303,1914.75
"179",52.1970530844979,-13.0172078290495,11.1201106617068,1914.8333
"180",52.1999849017866,-22.4495941394043,-3.65043250171225,1914.9167
"181",52.2030588913557,-22.4495941394043,1.34649230771839,1915
"182",52.2062776995952,-19.7994443692906,5.69312241243787,1915.0833
"183",52.2096446708088,-12.1336664852354,2.6239802485548,1915.1667
"184",52.2131509490812,-1.4727297981467,9.05953590872654,1915.25
"185",52.2167996978969,7.80180824296988,-3.61865236968988,1915.3333
"186",52.2205947536001,16.5053287998277,-5.92596494868732,1915.4167
"187",52.2245261990085,26.0263872944837,-8.55095643381735,1915.5
"188",52.2285976619367,25.0100525551016,1.96130518548617,1915.5833
"189",52.2328134148078,14.4175524368793,-7.35040707929898,1915.6667
"190",52.2371624477605,2.28872571191695,5.47406890001209,1915.75
"191",52.2416487936527,-13.0172078290495,0.475514272474015,1915.8333
"192",52.2462770996965,-22.4495941394043,1.80327597639378,1915.9167
"193",52.2510352313812,-22.4495941394043,-17.9014840322986,1916
"194",52.2559275661534,-19.7994443692906,1.34347187836956,1916.0833
"195",52.260959064855,-12.1336664852354,6.17266651753082,1916.1667
"196",52.2661164430129,-1.4727297981467,-0.093429585184289,1916.25
"197",52.2714043665959,7.80180824296988,-6.47325769184184,1916.3333
"198",52.2768280546275,16.5053287998277,-2.88219760135065,1916.4167
"199",52.282373060995,26.0263872944837,1.49119670420119,1916.5
"200",52.288044293779,25.0100525551016,-0.698142083687046,1916.5833
"201",52.2938471856029,14.4175524368793,0.588559781190739,1916.6667
"202",52.2997661367368,2.28872571191695,-5.28853478901541,1916.75
"203",52.3058062650722,-13.0172078290495,-3.28864381739777,1916.8333
"204",52.3119731873705,-22.4495941394043,-4.06241949984238,1916.9167
"205",52.3182501825115,-22.4495941394043,-3.56869898341011,1917
"206",52.324642563218,-19.7994443692906,-3.82524371498669,1917.0833
"207",52.3311561189809,-12.1336664852354,-8.1975299482832,1917.1667
"208",52.3377730661518,-1.4727297981467,-6.76508620826986,1917.25
"209",52.3444989162753,7.80180824296988,-2.44635281242027,1917.3333
"210",52.3513396395193,16.5053287998277,-0.356708624487453,1917.4167
"211",52.3582764752475,26.0263872944837,6.51529329001193,1917.5
"212",52.3653151566724,25.0100525551016,1.42458651131868,1917.5833
"213",52.3724618614517,14.4175524368793,3.80994563738642,1917.6667
"214",52.3796969617236,2.28872571191695,0.631534386106992,1917.75
"215",52.3870264521481,-13.0172078290495,11.2301354850854,1917.8333
"216",52.3944567612769,-22.4495941394043,8.85509742560771,1917.9167
"217",52.4019675231492,-22.4495941394043,-2.0524163241001,1918
"218",52.4095650470145,-19.7994443692906,-2.51016667537874,1918.0833
"219",52.4172560683947,-12.1336664852354,5.41637056689436,1918.1667
"220",52.4250196248252,-1.4727297981467,-4.5523327671201,1918.25
"221",52.4328624016797,7.80180824296988,-0.434716739010341,1918.3333
"222",52.4407915049742,16.5053287998277,8.35383993887882,1918.4167
"223",52.448785521393,26.0263872944837,-2.6752157563505,1918.5
"224",52.456851576434,25.0100525551016,-2.96695031382615,1918.5833
"225",52.4649972114765,14.4175524368793,-1.38258931947219,1918.6667
"226",52.473200702843,2.28872571191695,3.8380306448209,1918.75
"227",52.4814696762459,-13.0172078290495,-1.46430810932029,1918.8333
"228",52.4898121682047,-22.4495941394043,5.35974237763527,1918.9167
"229",52.4982062707594,-22.4495941394043,8.75134492834053,1919
"230",52.5066601597736,-19.7994443692906,-3.70726212540559,1919.0833
"231",52.5151824154031,-12.1336664852354,1.11844454719463,1919.1667
"232",52.5237510486282,-1.4727297981467,5.4489358092909,1919.25
"233",52.532374819711,7.80180824296988,5.0657705353559,1919.3333
"234",52.5410628842866,16.5053287998277,11.2535688587562,1919.4167
"235",52.5497932457713,26.0263872944837,8.6237765195328,1919.5
"236",52.5585752630855,25.0100525551016,4.13132571717868,1919.5833
"237",52.5674186785088,14.4175524368793,0.114989488999129,1919.6667
"238",52.5763015270212,2.28872571191695,-12.2650701791545,1919.75
"239",52.5852337578514,-13.0172078290495,-5.56807245315593,1919.8333
"240",52.5942256881283,-22.4495941394043,-5.94467088532463,1919.9167
"241",52.6032553872291,-22.4495941394043,4.24629581194153,1920
"242",52.6123333630688,-19.7994443692906,-0.112935576342402,1920.0833
"243",52.6214704726152,-12.1336664852354,-5.48784326609777,1920.1667
"244",52.6306447871953,-1.4727297981467,-8.95795792936295,1920.25
"245",52.6398673199561,7.80180824296988,-2.24172220339727,1920.3333
"246",52.6491494113071,16.5053287998277,-0.154517431866978,1920.4167
"247",52.6584690707698,26.0263872944837,0.915100694449322,1920.5
"248",52.6678377448787,25.0100525551016,0.522063000872819,1920.5833
"249",52.6772671835428,14.4175524368793,1.70514121798048,1920.6667
"250",52.6867352460273,2.28872571191695,-3.77550389828253,1920.75
"251",52.696253727252,-13.0172078290495,-3.27909265764826,1920.8333
"252",52.7058347006609,-22.4495941394043,4.14372033797659,1920.9167
"253",52.715455770878,-22.4495941394043,5.0340954281167,1921
"254",52.7251289896004,-19.7994443692906,6.37426855793725,1921.0833
"255",52.7348666626073,-12.1336664852354,3.89876078481343,1921.1667
"256",52.7446460297004,-1.4727297981467,-1.77195917195413,1921.25
"257",52.7544793084824,7.80180824296988,-2.35633443762023,1921.3333
"258",52.764378948063,16.5053287998277,4.83025327938016,1921.4167
"259",52.774321718096,26.0263872944837,1.8992480470373,1921.5
"260",52.7843199194172,25.0100525551016,1.60558057305634,1921.5833
"261",52.7943860650815,14.4175524368793,-7.11197740785453,1921.6667
"262",52.8044963643215,2.28872571191695,6.40673498340531,1921.75
"263",52.8146631336416,-13.0172078290495,1.40249767539044,1921.8333
"264",52.8248988870028,-22.4495941394043,-1.97534358552418,1921.9167
"265",52.835179206804,-22.4495941394043,-7.0856280076963,1922
"266",52.8455163784516,-19.7994443692906,-11.346119097357,1922.0833
"267",52.8559228755085,-12.1336664852354,-2.52229515992932,1922.1667
"268",52.866373617582,-1.4727297981467,-3.7936867597119,1922.25
"269",52.8768808369302,7.80180824296988,-1.1787362360386,1922.3333
"270",52.8874569506646,16.5053287998277,5.60717554746869,1922.4167
"271",52.8980762138045,26.0263872944837,-2.12450644861822,1922.5
"272",52.9087508098706,25.0100525551016,3.68114941214738,1922.5833
"273",52.9194931099758,14.4175524368793,6.56291581716981,1922.6667
"274",52.9302767373777,2.28872571191695,5.58095461034678,1922.75
"275",52.9411138570533,-13.0172078290495,-4.12395331553867,1922.8333
"276",52.9520168299194,-22.4495941394043,-2.40246126270288,1922.9167
"277",52.9629587119848,-22.4495941394043,4.18659248709911,1923
"278",52.973951702606,-19.7994443692906,-4.37455468270756,1923.0833
"279",52.9850082100903,-12.1336664852354,-0.0513802361417532,1923.1667
"280",52.9961008133327,-1.4727297981467,3.97658604451893,1923.25
"281",53.0072418164621,7.80180824296988,1.39090253256997,1923.3333
"282",53.0184437488917,16.5053287998277,-1.12381100239797,1923.4167
"283",53.0296788194346,26.0263872944837,3.64389094587499,1923.5
"284",53.0409595178665,25.0100525551016,0.648940463727371,1923.5833
"285",53.0522985772442,14.4175524368793,2.13011058650144,1923.6667
"286",53.0636679496451,2.28872571191695,-6.35243660179766,1923.75
"287",53.0750803937232,-13.0172078290495,6.94207991975586,1923.8333
"288",53.0865489292409,-22.4495941394043,0.763006862034789,1923.9167
"289",53.0980453597236,-22.4495941394043,-2.74849416058826,1924
"290",53.1095827897636,-19.7994443692906,5.48981401430169,1924.0833
"291",53.1211746008692,-12.1336664852354,-7.4875464148682,1924.1667
"292",53.1327925397502,-1.4727297981467,-4.56010568191831,1924.25
"293",53.14445011968,7.80180824296988,4.15369402420137,1924.3333
"294",53.1561611429383,16.5053287998277,-0.261528194604566,1924.4167
"295",53.1678973646831,26.0263872944837,-1.09432759953945,1924.5
"296",53.1796727483087,25.0100525551016,0.610227036318989,1924.5833
"297",53.1915015531784,14.4175524368793,0.790907805160671,1924.6667
"298",53.2033555739403,2.28872571191695,-0.992124226265659,1924.75
"299",53.2152492390705,-13.0172078290495,-1.29808911778914,1924.8333
"300",53.2271972738773,-22.4495941394043,-8.27764129142181,1924.9167
"301",53.23917150461,-22.4495941394043,3.11037969440116,1925
"302",53.2511868104885,-19.7994443692906,7.9482098020788,1925.0833
"303",53.2632583618432,-12.1336664852354,2.27037001626584,1925.1667
"304",53.2753579685888,-1.4727297981467,2.29732888922238,1925.25
"305",53.2875009168449,7.80180824296988,3.71064303195369,1925.3333
"306",53.2997027716126,16.5053287998277,-0.605069625933083,1925.4167
"307",53.3119352411231,26.0263872944837,2.26163452406115,1925.5
"308",53.3242139475339,25.0100525551016,-0.234314365815109,1925.5833
"309",53.3365547737446,14.4175524368793,-4.95414520896132,1925.6667
"310",53.3489292097834,2.28872571191695,-12.4376978620365,1925.75
"311",53.3613531209194,-13.0172078290495,-2.04419321379837,1925.8333
"312",53.3738426101749,-22.4495941394043,5.47571359100754,1925.9167
"313",53.3863688110034,-22.4495941394043,1.2631823881145,1926
"314",53.398947723773,-19.7994443692906,3.90044866096267,1926.0833
"315",53.4115955601659,-12.1336664852354,0.222033050744898,1926.1667
"316",53.4242829484351,-1.4727297981467,5.64840390939092,1926.25
"317",53.4370259092843,7.80180824296988,0.661117796960944,1926.3333
"318",53.4498406464381,16.5053287998277,1.74479274660129,1926.4167
"319",53.4626971368885,26.0263872944837,1.4108726283313,1926.5
"320",53.475611309075,25.0100525551016,-0.885711983808363,1926.5833
"321",53.4885992459167,14.4175524368793,-10.1061894203476,1926.6667
"322",53.5016301425299,2.28872571191695,2.20960120524055,1926.75
"323",53.5147197332726,-13.0172078290495,1.30243990576956,1926.8333
"324",53.5278838796389,-22.4495941394043,-1.97832740738086,1926.9167
"325",53.5410908914591,-22.4495941394043,-2.49153969239634,1927
"326",53.5543562254634,-19.7994443692906,-0.154960116400481,1927.0833
"327",53.5676954405034,-12.1336664852354,0.36593344730781,1927.1667
"328",53.5810758944594,-1.4727297981467,-3.80838903665862,1927.25
"329",53.5945127067973,7.80180824296988,-8.79636927814602,1927.3333
"330",53.6080210770881,16.5053287998277,-0.513387407315889,1927.4167
"331",53.6215673878158,26.0263872944837,-0.747997622635978,1927.5
"332",53.6351663886811,25.0100525551016,-6.04526733621437,1927.5833
"333",53.6488328906032,14.4175524368793,-3.56642279554256,1927.6667
"334",53.662532323267,2.28872571191695,3.74869902455676,1927.75
"335",53.6762790617493,-13.0172078290495,0.640880316962054,1927.8333
"336",53.6900875261589,-22.4495941394043,-8.34053079928362,1927.9167
"337",53.703922260991,-22.4495941394043,-1.35437106180855,1928
"338",53.717797287242,-19.7994443692906,-2.81840141813964,1928.0833
"339",53.7317266564939,-12.1336664852354,3.10190246295691,1928.1667
"340",53.7456741359656,-1.4727297981467,-0.772987278085395,1928.25
"341",53.759653433774,7.80180824296988,8.03848978304835,1928.3333
"342",53.7736782745263,16.5053287998277,-4.97904440387876,1928.4167
"343",53.7877117885342,26.0263872944837,-0.214142023324015,1928.5
"344",53.8017674261676,25.0100525551016,-0.911868550058131,1928.5833
"345",53.8158586388539,14.4175524368793,2.06655161919184,1928.6667
"346",53.8299480827054,2.28872571191695,-2.21871673494187,1928.75
"347",53.8440490114045,-13.0172078290495,1.57311023283663,1928.8333
"348",53.8581746611338,-22.4495941394043,-0.108617815303695,1928.9167
"349",53.87228738754,-22.4495941394043,-11.1227361885369,1929
"350",53.8864003061976,-19.7994443692906,-8.78700452425397,1929.0833
